ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
2424	1,11,3,2	96,73,59,58	9,5,17,9	116,110,93,93	164	149
2425	9,3,7,4	167,152,150,117	1,2,8,10	120,130,130,145	258	149
2427	6,32,29,26	0,6,0,0	16,52,30,26	1,2,0,1	155	149
2428	0,0,3,0	0,0,0,0	0,2,4,0	0,2,0,0	152	149
2429	93,65,81,91	30,44,35,30	124,109,92,114	49,70,51,53	152	149
2430	110,123,122,128	124,128,132,144	187,211,178,148	165,175,140,163	158	149
2431	4,9,14,8	5,3,0,1	8,4,7,4	0,0,2,3	298	149
2432	5,7,6,4	0,0,0,0	4,4,6,3	0,1,0,0	298	149
2433	62,67,44,58	2,0,0,0	79,111,78,106	1,0,0,1	156	149
2435	3,1,1,2	7,3,13,5	2,0,1,6	12,2,7,8	152	149
2436	152,164,199,167	0,0,0,0	160,168,157,167	1,0,0,0	298	149
2437	31,21,16,15	147,157,188,157	18,12,24,22	152,163,150,158	152	149
2438	1,6,10,9	132,94,116,109	2,2,7,3	108,107,92,82	298	149
2439	0,0,0,0	123,81,108,109	4,7,3,3	114,121,101,74	165	149
2440	123,96,120,110	3,1,1,0	101,143,94,87	0,0,0,1	155	149
2441	233,184,141,164	0,1,0,1	140,143,172,143	0,0,0,0	164	149
2442	7,4,2,7	166,103,120,148	0,5,4,2	123,146,105,120	163	149
2443	151,94,96,96	1,0,0,0	82,79,58,61	0,0,0,0	251	149
2444	310,193,214,237	1,0,0,0	205,220,159,179	0,0,0,0	237	149
2445	4,5,3,1	13,17,22,31	0,1,0,0	3,5,4,5	152	149
2446	0,0,0,6	37,42,48,37	1,0,0,0	8,4,1,9	298	149
2447	0,0,0,1	0,1,0,1	0,1,1,0	0,0,1,0	298	149
2448	22,24,15,12	12,20,12,15	23,17,20,27	26,48,21,31	170	149
2449	21,19,33,22	0,8,2,3	45,55,42,34	0,0,1,0	172	149
2450	180,498,471,389	0,0,0,1	629,724,535,553	2,0,0,0	257	149
2451	79,210,194,165	5,11,27,17	282,295,249,244	25,38,39,20	152	149
2452	10,16,13,20	0,0,0,0	18,16,13,20	0,0,1,0	219	149
2459	306,363,324,347	0,0,0,0	230,258,221,220	1,0,0,0	298	149
2460	56,103,83,80	0,0,0,1	62,78,63,62	0,0,1,0	201	149
2461	73,152,164,150	1,2,2,4	131,108,95,137	3,2,1,0	201	149
2462	142,211,227,223	3,1,2,3	146,168,147,151	3,0,0,2	209	149
2463	27,66,56,61	25,17,28,33	82,121,79,72	41,36,28,35	152	149
2468	9,7,17,9	0,0,0,1	13,15,18,12	0,0,0,0	221	149
2470	5,1,0,3	26,17,28,34	3,2,3,3	31,36,23,24	230	149
2471	0,7,2,0	27,24,31,19	4,2,1,2	29,24,20,33	180	149
2472	29,24,34,22	0,1,0,0	30,26,21,35	0,0,0,0	298	149
2473	659,670,760,634	0,0,0,0	667,693,579,631	1,0,0,0	298	149
2474	5,6,4,9	2,2,3,0	4,7,8,6	4,2,4,0	206	149
2476	1,1,0,0	0,2,1,0	0,0,2,0	1,1,0,0	205	149
2477	89,192,185,213	0,0,1,0	188,194,159,133	1,0,1,0	188	149
2478	80,151,154,176	0,0,0,0	153,144,121,111	0,1,0,0	204	149
2479	296,544,560,549	0,0,0,0	561,557,460,463	0,0,1,0	188	149
2482	42,43,33,23	140,142,137,130	38,42,40,40	157,191,174,145	298	149
2484	131,138,131,144	0,0,0,0	153,155,159,133	0,1,0,0	298	149
2492	0,5,3,5	1,0,1,3	5,14,2,3	0,0,0,0	224	149
2493	0,7,5,13	1,0,1,3	14,18,4,7	0,0,0,0	274	149
2494	0,2,2,8	0,0,0,0	9,6,2,4	0,2,0,0	199	149
2507	2,0,2,2	28,43,46,41	2,0,1,3	58,43,55,54	195	149
2510	6,6,8,6	20,43,26,35	20,5,1,9	34,39,24,37	152	149
2511	193,316,332,281	1,0,0,0	329,316,252,248	0,1,0,0	219	149
2515	0,1,0,0	27,38,47,50	5,1,0,9	119,85,96,103	164	149
2516	498,435,468,386	0,0,0,0	440,443,353,367	3,0,0,1	179	149
2517	144,112,93,86	3,2,4,7	84,106,74,69	0,1,2,1	298	149
2518	117,78,94,96	6,3,7,0	76,77,63,63	7,9,8,1	180	149
2519	24,16,22,26	1,3,3,1	12,21,9,12	3,2,1,1	180	149
2520	5,4,4,4	103,80,93,73	4,0,7,10	82,75,72,74	179	149
2521	7,13,11,7	115,90,103,107	13,14,9,3	60,65,58,66	211	149
2522	3,1,7,3	95,107,95,91	2,1,0,0	79,62,72,72	165	149
2523	83,107,61,56	0,0,1,0	66,49,31,58	0,0,0,0	298	149
2524	305,275,243,298	17,13,15,9	244,256,233,196	8,9,13,7	190	149
2525	88,67,73,79	0,2,0,0	9,5,3,5	0,0,0,0	298	149
2526	453,258,396,289	26,20,22,23	288,311,237,253	14,15,9,14	196	149
2527	19,7,16,8	0,0,0,1	19,22,20,19	1,0,0,0	280	149
2528	147,108,91,89	0,1,0,3	138,138,121,137	0,2,1,0	291	149
2529	12,4,9,3	105,79,108,104	15,8,3,14	130,105,105,138	215	149
2530	0,0,0,1	25,33,36,37	1,0,1,0	48,35,54,44	176	149
2532	18,21,11,15	239,230,254,205	14,16,19,7	279,222,215,192	298	149
2533	241,184,233,199	1,0,1,0	33,39,31,30	0,0,1,0	178	149
2534	294,230,262,202	62,52,50,40	200,233,175,166	45,39,40,40	197	149
2535	1082,2060,2092,1918	13,16,33,11	2115,1945,1615,1813	22,16,16,20	288	149
2538	128,76,87,93	13,7,19,10	89,88,66,47	22,6,6,6	298	149
2539	83,46,61,48	0,3,1,0	49,60,39,25	0,0,0,0	298	149
2540	15,3,14,7	7,13,1,9	13,5,5,8	0,9,3,5	262	149
2541	17,7,12,12	3,4,1,5	10,9,5,9	0,1,5,3	152	149
2542	1,0,0,0	8,11,13,6	0,2,0,0	6,4,10,7	212	149
2546	141,414,231,177	0,0,0,0	278,385,273,231	2,0,0,0	298	149
2547	106,50,33,33	1327,832,513,511	26,51,27,19	626,953,566,522	170	149
2548	31,38,26,30	326,268,253,259	12,22,12,14	173,156,176,183	203	149
2549	538,423,358,370	1,1,0,0	228,283,212,253	0,0,4,1	153	149
2550	22,8,12,6	285,148,167,124	7,22,22,16	149,167,136,140	182	149
2551	65,49,42,43	3021,2167,1947,1848	34,65,47,51	1711,1734,1564,1728	214	149
2552	328,189,197,161	3021,2167,1947,1848	176,210,161,175	1711,1734,1564,1728	181	149
2553	3176,2082,1992,1867	1,0,0,0	1691,1801,1604,1723	0,0,0,0	291	149
2554	8,5,22,16	3528,2353,2713,2464	14,14,2,6	2425,2486,2232,2328	178	149
2555	932,676,622,505	9,7,6,8	472,543,497,554	11,6,3,10	213	149
2556	4452,3024,3313,2953	9,7,6,8	2883,3015,2727,2876	11,6,3,10	184	149
2557	2068,1393,1397,1338	2,1,6,1	1497,1500,1327,1549	1,1,2,2	285	149
2559	2,2,1,2	3,1,3,0	1,1,0,0	0,1,0,0	214	149
2560	2,5,2,4	3,1,3,0	2,2,0,0	0,1,0,0	235	149
2561	0,3,1,3	0,0,0,1	1,1,0,0	0,0,0,0	170	149
2562	2,0,3,0	2,3,2,1	0,0,0,0	1,7,2,3	177	149
2564	30,40,27,30	2,0,0,0	31,20,24,22	2,3,0,0	190	149
2565	75,60,48,44	2,0,0,0	30,35,31,27	2,3,0,0	298	149
2566	54,42,37,36	8,20,13,21	28,32,22,24	26,15,14,19	298	149
2572	5,10,9,11	2,8,13,8	1,1,0,0	1,0,1,0	164	149
2573	4,0,2,2	0,0,1,4	9,6,1,6	0,0,3,2	154	149
2574	0,0,0,0	0,1,0,1	0,1,0,0	0,0,0,0	154	149
2575	21,82,81,66	0,1,2,4	84,110,75,82	0,1,3,1	226	149
2576	9,114,101,94	0,1,1,0	105,169,94,86	2,0,0,0	264	149
2579	5,8,7,8	36,49,36,35	10,13,11,5	56,53,46,56	204	149
2580	3,6,5,2	1,9,7,6	5,6,10,6	9,10,7,2	159	149
2581	3,0,1,0	0,0,1,0	5,3,8,3	3,0,0,0	204	149
2582	54,51,57,63	3,1,4,1	61,90,65,63	3,2,2,2	162	149
2584	2,0,0,0	1,0,0,0	0,0,0,1	0,0,0,0	160	149
2585	888,788,801,726	0,0,0,0	893,861,746,761	2,0,0,0	298	149
2586	586,885,926,851	2,2,4,5	918,868,809,834	3,0,1,5	275	149
2587	528,546,433,505	3,3,5,11	496,582,499,509	8,10,12,2	298	149
2588	5,1,1,3	593,626,573,541	1,2,2,5	579,638,527,515	167	149
2590	7,11,8,17	2538,1704,1895,1858	6,10,11,8	1827,1894,1756,1841	208	149
2591	171,161,157,140	8,6,7,5	161,148,164,128	9,5,4,10	167	149
2593	0,3,3,2	31,66,49,62	1,0,1,2	67,81,58,60	186	149
2594	54,93,76,95	4,2,8,3	79,91,75,73	8,5,5,3	153	149
2596	2565,2574,2645,2443	0,0,1,4	2459,2442,2155,2269	2,1,4,0	288	149
2597	4,0,1,11	1,1,6,3	5,5,2,2	1,3,0,0	237	149
2598	7,3,2,15	406,364,381,337	7,13,5,6	269,310,235,253	286	149
2599	4,4,7,7	406,364,381,337	3,11,3,4	269,310,235,253	198	149
2600	477,360,385,382	1,3,2,2	269,287,254,262	0,4,3,2	153	149
2601	2,16,19,21	120,226,218,244	14,15,12,7	206,213,188,202	298	149
2602	233,242,285,234	4,6,3,8	233,275,236,234	6,18,7,14	157	149
2603	2,5,3,4	179,149,123,153	2,2,0,4	121,149,123,148	182	149
2604	4,7,4,4	122,88,115,102	2,3,3,5	119,106,78,90	185	149
2605	25,28,29,24	9,3,6,6	15,17,18,17	7,13,2,4	197	149
2606	181,151,124,153	122,88,115,102	121,150,126,149	119,106,78,90	152	149
2607	202,172,149,173	9,3,6,6	134,164,141,161	7,13,2,4	164	149
2608	143,109,140,122	9,3,6,6	132,120,93,102	7,13,2,4	161	149
2610	52,67,68,49	0,0,0,0	49,66,61,52	1,0,0,0	298	149
2612	52,240,215,218	1,10,5,3	197,235,148,169	12,13,7,3	212	149
2613	27,72,96,50	1,0,0,0	86,118,87,69	2,0,0,0	171	149
2615	1726,1331,1474,1264	28,20,23,23	1217,1174,1108,1207	19,7,25,25	155	149
2616	66,67,75,63	4,3,6,5	90,99,85,84	4,3,4,4	204	149
2617	21,15,24,22	0,0,0,0	13,33,25,21	1,0,0,0	204	149
2618	3,0,2,0	177,111,131,109	1,1,0,3	110,117,111,116	229	149
2619	4,2,2,5	203,130,130,111	1,4,1,0	70,82,77,64	228	149
2621	1,0,2,3	64,56,26,41	0,0,0,1	26,36,23,33	162	149
2622	0,0,0,0	0,2,0,0	0,1,1,1	0,0,0,0	162	149
2623	9,9,5,7	389,332,335,347	3,7,2,4	299,331,272,348	174	149
2624	123,93,92,102	5,2,0,0	86,101,89,92	1,3,0,3	205	149
2625	503,416,422,442	5,2,0,0	382,425,359,436	1,3,0,3	180	149
2626	7,11,8,11	0,0,0,0	7,7,11,9	0,0,1,0	151	149
2627	435,563,612,540	13,6,8,18	656,631,575,580	7,8,14,4	151	149
2628	14,19,15,19	569,678,766,736	11,17,18,15	751,835,725,788	168	149
2629	47,35,47,46	0,0,0,0	74,55,42,45	2,0,0,0	161	149
2630	2,4,3,2	106,180,146,144	2,4,3,2	188,150,142,151	165	149
2631	134,105,89,104	14,19,18,16	152,148,140,121	16,17,26,21	298	149
2632	8,3,4,0	118,89,82,99	1,2,7,3	147,137,136,105	180	149
2633	10,3,4,1	118,89,82,99	1,4,6,3	147,137,136,105	211	149
2634	2,0,0,1	0,0,0,0	0,3,0,0	0,1,1,0	180	149
2635	31,63,71,43	4,2,6,3	100,101,70,74	2,2,0,3	155	149
2636	3,3,1,3	53,93,124,95	3,4,2,2	142,140,116,118	167	149
2637	0,0,0,0	52,56,68,95	0,0,0,3	55,75,52,46	298	149
2638	49,90,87,78	0,3,0,1	45,54,45,49	1,1,0,0	298	149
2639	2,1,1,1	103,155,159,141	0,0,2,2	157,120,131,137	174	149
2643	1,2,0,0	12,19,27,23	0,3,0,3	11,19,18,16	191	149
2644	9,10,12,10	160,246,279,213	8,5,6,4	255,272,238,249	173	149
2646	76,90,73,87	3,4,7,2	70,59,56,44	0,4,2,1	181	149
2647	59,56,87,54	3,0,0,0	44,40,38,29	0,0,0,1	153	149
2648	22,23,33,19	23,31,21,21	24,20,15,16	15,16,11,9	152	149
2649	10,9,13,7	140,132,140,127	10,8,16,14	139,162,129,110	170	149
2650	154,158,158,116	0,0,0,0	149,172,129,136	0,0,1,0	298	149
2651	119,161,176,134	0,3,0,1	209,153,171,130	0,4,0,0	198	149
2652	0,0,0,0	40,45,34,42	0,1,0,1	52,47,33,31	194	149
2653	3,1,0,4	56,52,48,39	0,0,1,2	46,39,26,46	298	149
2654	45,34,37,30	30,15,10,19	33,24,36,39	17,17,8,14	152	149
2655	11,13,8,14	190,171,212,173	13,17,7,5	158,186,139,171	170	149
2656	268,282,250,261	0,0,0,1	215,255,218,199	1,1,0,1	153	149
2657	33,23,30,20	0,0,0,1	16,29,21,17	1,1,0,1	193	149
2658	0,0,0,2	235,259,220,243	1,0,1,0	200,226,198,182	189	149
2661	51,48,77,91	0,1,0,0	68,112,94,92	2,0,1,1	230	149
2662	89,134,140,172	0,1,0,0	163,184,142,179	2,0,1,1	233	149
2663	44,91,72,95	6,5,9,14	101,96,67,98	6,24,19,11	152	149
2665	159,117,136,129	5,4,2,7	120,127,138,141	6,8,2,6	152	149
2666	6,4,1,0	0,0,0,1	3,2,0,2	0,0,0,0	152	149
2667	97,121,113,117	1,0,0,2	111,166,108,104	0,0,0,0	180	149
2673	58,63,69,67	0,0,0,0	70,73,73,78	0,0,0,1	196	149
2674	63,63,86,76	346,283,357,247	61,53,63,54	261,211,255,247	152	149
2675	58,64,45,44	0,0,2,0	27,35,22,21	1,0,0,0	298	149
2676	22,8,23,18	0,2,1,0	12,20,20,17	0,3,0,0	172	149
2677	1,1,6,0	15,14,11,22	0,0,0,2	44,45,46,46	200	149
2678	16,6,9,15	3,3,0,3	23,9,9,24	2,1,1,4	266	149
2679	243,206,183,161	0,2,3,5	195,174,211,185	5,1,1,2	213	149
2680	8,8,2,4	677,558,488,503	4,0,1,4	363,433,406,412	298	149
2681	7,5,2,5	459,432,443,425	10,5,8,3	344,316,305,327	222	149
2682	637,715,621,612	0,0,0,0	722,856,654,702	0,1,0,0	151	149
2683	112,155,187,170	4,4,5,0	192,161,153,165	0,5,1,3	197	149
2685	26,40,44,32	0,8,1,3	50,59,28,42	3,6,1,2	167	149
2688	16,13,7,6	32,56,31,24	19,12,10,13	39,37,22,23	274	149
2689	1676,1805,1831,1659	21,28,13,19	1548,1476,1333,1465	19,7,15,17	154	149
2690	1789,1652,1530,1493	3,4,0,3	1517,1415,1216,1386	2,0,0,4	160	149
2691	1846,1712,1569,1543	1,5,3,2	1552,1458,1253,1429	1,3,1,2	170	149
2692	60,64,39,53	1,5,3,2	37,43,37,47	1,3,1,2	159	149
2695	94,317,337,330	0,0,1,0	306,299,303,265	0,0,0,0	157	149
2696	87,427,408,316	1,1,3,2	383,432,350,302	6,9,0,3	180	149
2698	13,3,5,1	0,0,0,1	2,4,6,3	0,1,0,0	298	149
2699	12,22,32,10	0,0,3,0	32,21,15,29	2,5,0,0	170	149
2700	15,41,42,45	132,339,393,334	34,44,30,39	295,372,248,294	152	149
2701	30,19,14,29	3,1,0,0	21,35,25,27	1,0,0,1	152	149
2702	790,642,632,588	21,21,25,9	656,723,625,660	14,29,23,25	152	149
2703	4,5,6,3	130,344,372,276	1,4,1,1	291,304,262,288	298	149
2704	4,15,4,7	4,5,2,4	19,25,10,20	9,7,4,2	152	149
2705	114,222,206,169	1,0,3,0	139,164,125,119	1,0,4,0	155	149
2706	0,0,0,1	1,0,0,0	0,1,1,0	0,1,0,1	247	149
2707	2,0,0,0	1,1,0,0	2,0,1,0	0,1,0,0	152	149
2708	24,25,34,26	5,0,2,1	18,42,28,30	1,2,1,1	161	149
2709	0,0,0,0	7,19,22,11	0,1,0,1	21,19,35,11	152	149
2710	12,4,9,12	1,1,0,0	4,2,7,3	0,1,1,2	281	149
2714	1,4,1,0	17,28,38,37	2,0,0,1	29,15,25,10	156	149
2715	0,1,1,0	0,1,0,0	1,0,0,0	0,0,0,0	156	149
2719	4,2,1,7	123,164,144,157	4,11,5,1	162,126,111,117	170	149
2720	5,17,7,10	0,0,0,1	25,19,21,27	0,0,0,0	192	149
2721	306,262,243,283	2,1,0,0	174,171,185,197	0,0,2,2	278	149
2722	1,4,8,3	1413,1256,1298,1209	2,5,4,2	1058,1004,916,1083	167	149
2723	7,3,2,3	0,0,4,0	7,2,1,3	0,0,0,0	152	149
2724	8,6,2,5	0,0,2,0	1,0,2,2	0,0,0,0	152	149
2725	43,85,97,115	8,14,22,22	104,96,103,91	31,32,17,34	152	149
2726	43,144,95,83	18,73,41,60	107,128,125,117	49,50,44,32	290	149
2729	9,4,2,2	0,0,0,0	4,4,5,6	0,5,0,0	195	149
2739	156,97,100,116	1,0,0,0	68,92,88,72	3,2,3,1	157	149
2740	259,165,161,162	0,0,0,0	181,179,132,153	1,0,0,0	298	149
2741	11,4,6,4	0,0,0,1	4,4,4,6	0,0,0,0	298	149
2743	6,11,13,8	164,111,152,172	11,13,9,21	141,159,116,121	200	149
2744	36,26,37,41	76,69,92,98	50,36,26,36	63,81,65,59	228	149
2745	15,17,23,20	2,3,2,5	13,14,9,14	1,3,1,3	155	149
2746	5,7,4,3	161,145,156,165	6,4,5,3	118,136,129,101	178	149
2747	600,495,477,565	0,2,3,3	447,414,407,413	1,4,2,4	229	149
2749	450,326,397,336	1,1,0,2	280,306,277,301	1,2,1,0	211	149
2750	5,4,8,5	315,204,240,224	1,2,3,2	202,199,175,196	169	149
2751	413,290,309,275	4,0,0,1	246,222,251,259	2,0,3,4	157	149
2754	225,227,234,274	0,0,0,0	266,243,223,178	0,1,0,0	181	149
2755	0,0,2,0	177,184,174,212	1,0,1,1	199,175,158,138	160	149
2756	825,612,668,585	2,0,0,2	593,548,495,579	0,1,0,0	298	149
2757	1277,915,974,952	0,2,1,0	873,785,715,852	1,0,0,0	169	149
2758	310,235,242,293	0,2,1,0	209,158,172,182	1,0,0,0	293	149
2759	143,109,126,151	1110,789,858,810	78,61,77,71	742,688,620,741	273	149
2760	117,93,111,96	252,189,202,201	88,98,76,79	199,172,163,167	298	149
2761	56,47,53,48	252,189,202,201	50,41,40,40	199,172,163,167	298	149
2762	7,3,3,3	67,47,59,51	2,7,5,4	39,62,40,41	176	149
2763	24,21,31,37	54,57,60,50	20,20,22,16	35,43,25,36	177	149
2764	288,272,273,272	3,3,4,4	211,212,168,199	1,6,4,3	204	149
2765	309,286,287,306	0,4,1,0	231,227,189,215	1,3,5,3	220	149
2766	24,17,18,38	0,4,1,0	21,21,25,19	1,3,5,3	165	149
2767	135,120,137,134	11,20,24,28	96,99,67,130	13,16,21,11	204	149
2768	229,231,257,220	0,0,0,0	170,156,139,133	0,2,0,0	298	149
2769	542,334,433,384	1,7,2,0	291,234,234,275	2,1,4,1	298	149
2771	51,37,45,46	2,0,1,1	77,63,48,48	0,0,2,0	178	149
2772	40,17,18,18	0,0,0,0	27,36,29,28	0,0,1,0	152	149
2773	19,10,16,6	0,0,0,1	29,17,7,13	0,0,0,0	298	149
2774	25,6,13,8	35,21,17,22	17,19,8,12	28,26,32,22	211	149
2775	5,12,7,16	6,0,3,0	8,10,5,15	2,3,3,4	153	149
2777	2,0,3,0	131,129,149,135	0,3,4,2	89,75,113,91	298	149
2778	714,672,633,581	119,87,112,89	635,667,544,535	93,89,79,75	185	149
2779	473,589,483,482	148,128,147,107	477,510,438,394	144,119,129,117	152	149
2780	7,14,4,9	0,0,0,0	2,9,8,11	0,2,0,0	152	149
2781	385,766,814,694	1,1,9,2	1263,1470,1161,1163	5,7,6,2	195	149
2782	4,2,4,0	233,174,195,191	5,1,3,2	169,146,169,156	169	149
2784	5,3,5,9	254,212,172,189	5,7,3,0	179,169,130,168	298	149
2785	297,286,288,250	1,2,1,4	265,267,228,243	0,5,1,1	174	149
2787	6,9,6,12	7,0,1,2	11,8,2,7	0,0,3,0	173	149
2788	28,22,27,22	1,0,1,0	3,2,3,0	0,0,0,0	155	149
2791	8,14,9,8	48,81,77,87	17,20,5,8	71,105,85,71	173	149
2792	5,44,36,16	0,0,0,0	47,57,20,23	0,0,0,2	230	149
2793	364,1057,1085,909	1,0,0,1	895,778,707,750	0,0,0,0	223	149
2797	4118,3156,3483,3104	88,107,101,114	2908,3040,2918,2754	86,72,75,70	152	149
2798	1891,1641,1689,1571	0,2,1,0	1547,1513,1337,1432	0,1,1,1	222	149
2799	74,79,99,97	2538,2871,2837,2622	110,121,113,69	2563,2541,2132,2254	298	149
2800	222,235,299,273	2538,2871,2837,2622	288,329,262,222	2563,2541,2132,2254	298	149
2809	2,5,1,2	1,0,0,0	3,2,0,0	0,0,0,0	152	149
2810	109,122,114,101	0,0,1,0	116,78,101,84	0,0,0,0	298	149
2811	109,122,114,100	0,1,0,0	116,78,99,83	0,0,0,0	298	149
2815	40,20,18,21	0,0,2,3	30,14,10,19	0,0,0,1	174	149
2817	327,292,302,262	14,11,3,11	308,330,255,242	4,8,7,9	175	149
2818	25,30,19,20	0,0,0,0	37,36,19,31	0,2,0,0	298	149
2819	27,36,44,31	0,0,0,0	47,40,56,29	0,1,0,2	153	149
2820	32,54,89,59	8,4,5,7	86,52,60,64	3,1,1,0	298	149
2823	4,7,10,7	3,6,4,2	3,9,1,7	6,7,5,5	271	149
2824	2,5,7,2	41,43,31,19	5,3,3,2	44,62,44,62	211	149
2825	5,5,10,7	173,92,98,126	4,22,9,9	140,136,149,140	186	149
2826	151,143,160,128	0,4,2,2	101,100,101,110	1,0,1,0	152	149
2830	31,17,24,29	1,2,0,0	18,26,16,18	1,0,0,0	185	149
2832	1812,1148,1114,1013	16,12,8,10	1624,1666,1326,1406	17,20,18,22	204	149
2833	895,739,789,677	4,4,6,4	948,979,829,879	12,9,4,5	158	149
2834	62,61,42,52	0,0,0,0	60,77,57,58	0,0,1,0	158	149
2835	1000,947,995,981	3,2,0,4	1236,1407,1197,1195	6,2,2,4	233	149
2836	4,6,16,7	0,1,0,0	8,6,4,0	0,0,0,0	191	149
2837	417,433,439,421	0,1,2,1	432,433,371,437	2,0,4,0	298	149
2838	9,7,10,6	0,0,2,0	4,10,5,6	0,0,0,0	298	149
2839	17,11,17,24	389,357,378,353	17,13,10,6	342,370,334,371	164	149
2845	0,0,0,0	0,0,0,1	0,0,1,1	3,2,0,0	184	149
2847	10,9,0,7	0,0,0,1	5,7,8,5	0,3,0,1	152	149
2848	167,218,225,160	0,0,0,1	145,157,139,157	0,3,0,1	173	149
2849	162,212,225,153	5,3,0,0	140,150,131,152	0,0,0,0	170	149
2850	0,2,1,2	185,164,222,138	1,1,0,2	125,149,122,126	298	149
2851	201,194,233,233	0,1,0,0	169,161,147,168	0,0,0,0	298	149
2852	253,289,318,306	1,0,0,0	214,262,199,228	0,0,0,1	169	149
2856	7,5,2,8	0,2,0,0	7,11,1,4	0,1,0,0	243	149
2857	146,236,273,191	0,2,0,0	184,221,144,172	1,3,1,2	153	149
2858	327,278,285,250	0,0,1,0	300,319,309,256	1,0,0,0	229	149
2859	326,278,284,250	0,0,0,0	297,319,309,252	0,1,0,0	229	149
2860	348,290,301,263	13,3,4,3	317,340,329,273	8,6,11,10	229	149
2861	832,720,728,663	11,1,4,2	782,804,740,719	8,5,13,3	229	149
2863	87,131,131,112	1,0,1,0	185,194,181,152	4,11,4,0	198	149
2864	58,62,127,89	1,0,0,0	90,106,78,56	0,0,0,0	206	149
2865	25,53,46,41	6,3,8,2	57,60,40,36	2,1,0,2	162	149
2873	163,578,481,433	0,3,1,2	479,547,433,413	2,1,4,0	153	149
2878	7999,5918,6375,5787	0,0,0,1	6820,6744,6369,6548	0,0,0,0	261	149
2879	20720,15541,16931,14951	43,22,42,37	17705,17585,16435,16860	27,44,32,40	261	149
2880	300,222,251,265	0,1,0,0	293,336,297,287	0,0,0,0	236	149
2882	15,44,50,54	0,0,0,0	62,87,55,59	0,1,0,0	164	149
2883	0,0,0,0	13,46,52,35	1,0,1,1	59,91,60,51	228	149
2886	0,1,1,0	3,5,0,1	0,1,3,0	1,2,2,5	152	149
2887	16,25,27,33	38,39,34,48	27,37,47,28	59,78,48,39	152	149
2888	67,73,62,57	0,2,0,0	64,80,40,52	0,0,0,0	185	149
2889	35,51,70,55	9,30,34,33	58,45,30,27	26,23,29,31	152	149
2893	5,0,3,4	228,246,258,262	1,2,3,0	285,272,222,227	158	149
2895	1,1,0,0	0,1,0,0	0,0,0,0	0,1,0,0	152	149
2897	23,33,40,35	29,38,40,47	50,50,46,24	63,52,53,51	152	149
2900	13,28,42,25	0,0,0,2	40,23,28,29	0,0,2,4	198	149
2901	22,39,60,51	0,0,1,0	72,41,52,50	0,0,0,0	283	149
2902	0,3,1,2	10,27,30,20	0,3,11,3	29,19,20,25	298	149
2903	8,15,13,13	0,0,0,0	19,24,19,14	0,0,1,0	298	149
2904	18,39,42,32	0,0,0,0	48,42,35,39	0,0,1,0	298	149
2908	4,7,0,1	0,1,8,2	1,0,0,0	0,0,0,0	298	149
2909	142,157,138,145	21,5,18,12	142,131,144,147	12,9,9,13	279	149
2910	3,48,40,40	0,3,2,1	42,39,46,27	0,1,0,1	241	149
2911	3,15,13,20	302,425,363,364	17,13,9,19	366,364,295,312	227	149
2912	464,392,393,436	6,7,11,6	423,468,393,393	6,10,9,9	298	149
2916	0,1,0,0	11,14,9,12	0,0,0,1	14,7,11,7	160	149
2918	5,4,3,4	0,0,0,0	11,9,7,12	3,2,0,2	266	149
2919	1233,891,810,864	0,0,1,0	846,937,896,747	2,0,1,0	298	149
2922	1,2,2,0	0,1,0,0	1,2,3,5	1,0,0,0	152	149
2923	7,20,35,16	0,0,2,3	15,30,24,24	5,4,4,7	152	149
2924	9,2,4,8	249,187,230,213	6,10,3,7	152,190,162,149	252	149
2925	204,233,170,167	3,1,2,0	172,173,116,138	1,1,0,0	194	149
2927	43,28,32,32	590,336,416,364	30,38,51,26	321,370,318,337	298	149
2929	1206,1095,1149,1110	0,0,0,0	918,1052,894,935	0,0,2,0	245	149
2930	394,400,379,415	2,0,0,3	527,478,412,403	6,0,0,1	173	149
2931	537,460,444,415	0,1,0,0	442,452,386,443	0,0,0,0	298	149
2932	12,16,19,9	109,74,74,106	27,16,9,17	107,94,86,89	201	149
2933	15,17,19,9	74,66,97,62	28,26,12,19	98,85,55,72	204	149
2934	112,75,74,106	74,66,97,62	108,104,89,91	98,85,55,72	152	149
2935	190,141,161,172	1,0,0,0	195,188,160,201	0,0,1,0	298	149
2936	1,3,1,2	137,142,138,157	2,1,3,1	167,185,157,153	298	149
2938	16,15,9,25	342,416,496,452	8,11,9,9	433,463,484,410	166	149
2941	4,5,5,3	338,346,327,350	2,4,5,3	318,387,321,317	179	149
2942	77,91,89,83	1,0,0,1	99,125,82,70	4,1,1,0	188	149
2943	0,2,1,0	32,129,104,130	0,2,1,0	131,141,124,122	179	149
2944	59,92,82,81	31,49,52,53	77,53,60,38	26,24,25,18	158	149
2945	20,32,45,28	79,141,148,112	15,19,29,21	67,93,87,76	164	149
2947	549,605,610,599	2,1,1,0	623,571,525,514	0,1,2,0	298	149
2948	1,7,1,2	0,0,0,0	2,11,5,0	0,1,2,0	178	149
2955	2,7,7,9	35,65,44,51	5,7,4,8	50,50,68,55	164	149
2956	2,2,3,8	0,0,1,0	7,5,5,10	0,0,0,0	153	149
2957	64,81,82,72	2,0,6,1	86,92,72,84	3,1,6,3	153	149
